var_file1,var_file2,type,hash,samples_file1,samples_file2
KeccakRoundConstants_08,L0x555555556060,uint64,b50c98dbca7bdd8f,1,1
v_neg_3_i_3,r11,uint64,16b00f487dbe73f6,1,1
KeccakRoundConstants_17,L0x5555555560a8,uint64,70d350f86b903f54,1,1
a13,a13,uint64,29e7418b78271afa,1,1
a13,L0x555555558080,uint64,29e7418b78271afa,1,1
A42,A42,uint64,e276af87533a3a0e,1,1
a00,L0x555555558040,uint64,1a7d01e2bef364c0,1,1
a00,a00,uint64,1a7d01e2bef364c0,1,1
KeccakRoundConstants_01,L0x555555556028,uint64,cd10956cb9983c5f,1,1
v_xor_4_i10,a04,uint64,d7c24bf0b03d2637,1,1
v_xor_4_i10,L0x555555558060,uint64,d7c24bf0b03d2637,1,1
v26,rdx,uint64,bb4cf2d5e1c4d101,1,1
state_112,a24,uint64,5901cceea5299320,1,1
state_112,L0x5555555580b0,uint64,5901cceea5299320,1,1
v_shr_166_i,ebx,uint64,75e0a64ca9cf7bf4,1,1
v_shr_166_i,eax,uint64,75e0a64ca9cf7bf4,1,1
v_xor_1_i7_1,L0x555555558070,uint64,4f087f4061f00fc4,1,1
v_xor_1_i7_1,a11,uint64,4f087f4061f00fc4,1,1
v_xor_2_i8_1,L0x555555558078,uint64,3a969fb54d28ff05,1,1
v_xor_2_i8_1,a12,uint64,3a969fb54d28ff05,1,1
A43,A43,uint64,4d1a693bb1abf85b,1,1
state_32,a04,uint64,d7c24bf0b03d2637,1,1
state_32,L0x555555558060,uint64,d7c24bf0b03d2637,1,1
A10,A10,uint64,181fc451b55fd195,1,1
A21,A21,uint64,6c509227ec6b8063,1,1
v_shr_4_i,ebx,uint64,75e0a64ca9cf7bf4,1,1
v_shr_4_i,eax,uint64,75e0a64ca9cf7bf4,1,1
A33,A33,uint64,5b2190c7422a5dd3,1,1
state_176,L0x5555555580f0,uint64,bcab8762d4920e93,1,1
state_176,rdi,uint64,bcab8762d4920e93,1,1
state_176,a42,uint64,bcab8762d4920e93,1,1
v_shl_2_1_i,r14_s,uint64,cdfc967c60ab0a7,1,1
v23,L0x7fffffffd9a8,uint64,30f33b6c568969c3,1,1
v_xor_2_i8_2,L0x5555555580a0,uint64,22c8228c3c6fc4ff,1,1
v_xor_2_i8_2,a22,uint64,22c8228c3c6fc4ff,1,1
a11,L0x555555558070,uint64,4f087f4061f00fc4,1,1
a11,a11,uint64,4f087f4061f00fc4,1,1
v_xor_i6_3,a30,uint64,76a3a00faf23a1d7,1,1
v_xor_i6_3,L0x5555555580b8,uint64,76a3a00faf23a1d7,1,1
KeccakRoundConstants_22,L0x555555556048,uint64,c81878fa6952b466,1,1
KeccakRoundConstants_22,L0x5555555560d0,uint64,c81878fa6952b466,1,1
a10,a10,uint64,f00f6db055391ae6,1,1
a10,L0x555555558068,uint64,f00f6db055391ae6,1,1
a04,a04,uint64,d7c24bf0b03d2637,1,1
a04,L0x555555558060,uint64,d7c24bf0b03d2637,1,1
v0_19,L0x5555555580d8,uint64,85d2c7b9cc3e2ba0,1,1
v0_19,a34,uint64,85d2c7b9cc3e2ba0,1,1
v0_19,r10,uint64,85d2c7b9cc3e2ba0,1,1
KeccakRoundConstants_09,L0x555555556068,uint64,bc6fc1dbce4e8e44,1,1
v0_14,a24,uint64,5901cceea5299320,1,1
